"AcanQuad_1","ArioFeli_2","ChaeFabe_1","ChilShoe_1","ChilShoe_2","GimnMicr_1","GimnMicr_2","HaemBona","OpsaBeta_1","OrthChry_2","PrioPunc_1","SphoSpen_1","SphoTest_1","SphoTest_2","SphoTest_3","SynoFoet_2","SynoFoet_3","UrobJama_1","Sdmt_A","Sdmt_B","Sdmt_C","Wtr_A","Wtr_B","Wtr_C"
6697.3161,3255.3138,7428.18535,6398.2797,7321.2178,0,7621.79705,6357.562,5339.40695,6630.8814,11085.8367,8162.3654,7250.14635,6370.07665,12348.3651,0,6270.34285,6440.6955,2605.84935,5417.55435,3757.57225,2560.5397,5789.5993,5200.4849
13904.3169,10359.62,24189.6794,17357.7294,40704.7381,10510.7786,12892.7451,34902.5776,18428.0633,21810.1484,21427.115,32211.9073,20810.9918,8748.7006,13809.0037,18569.8413,16792.8306,12274.2114,0,7991.5623,11264.4496,2037.3705,7032.421,12646.5257
0,73594.4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011.1187,3939.845,7499.5628,2280.5547,3312.8335,0
4924.4031,5249.6234,4992.6326,4354.5131,16663.1316,3276.5371,5383.3003,0,4287.7345,31923.2629,0,0,0,6275.6496,6931.7699,4638.0706,4046.1877,0,4927.2022,0,2355.0982,16594.9703,6345.8262,7908.9966
3272.9999,0,0,3339.2793,0,0,0,4164.2146,0,0,0,0,0,2468.4987,0,0,0,0,0,2065.9636,2178.7319,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7198.9384,10473.3985,4320.3931,4497.0504,2158.963,8336.4615,5376.5064,11580.2738,7535.5659,8217.8629,4062.2919,12018.3059,0,8231.4331,2748.4403,9707.2286,11102.2081,7121.7546,3031.195,2328.8495,4876.2305,2772.4075,3565.2227,5478.3008
4577.39,5202.2487,0,5329.1171,4205.4581,5356.7001,6057.8876,5623.6621,3600.3779,5498.0275,7097.1823,3057.4553,5885.734,6157.0046,12868.05835,5833.8029,4946.7501,4096.7022,4096.5942,15350.43136667,9857.1157,3198.8272,4517.5639,4031.9352
0,0,0,0,2173.6359,0,0,0,0,0,5305.564,0,0,2184.8535,0,0,0,5658.2848,2436.0108,8149.8127,0,6124.1538,2082.5631,5410.7895
0,3112.1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524.2046,4731.8273,0,3647.2663,2344.6512,2927.7162,0,0,0,2751.7004,0,3749.3108,2489.4755,2335.0783,2552.625,0,0,2472.4684,0,0,0,2299.2077,0,2036.0592
0,0,0,0,0,0,0,0,0,0,0,0,0,3052.2812,0,0,0,0,0,0,0,2416.1576,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24269.1129,10744.7818,0,0,0,0,0,0,0,7152.1623,0,15667.2779,0,7196.9767,0,0,0,0,2462.2951,0,0,0,0
0,0,0,0,0,2257.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509.816,2336.2835,3807.7946,2680.0778,2160.3133,3546.6622,4724.9552,4298.6231,2765.749,3130.6006,2449.8007,3302.6026,3220.1792,0,2714.4712,0,3454.1403,4343.9524,0,2417.4339,0,0,0,0
0,0,2710.0632,2427.2185,0,2788.886,4131.2311,3230.4694,2178.3306,2660.8476,0,0,0,0,0,0,0,3833.9387,0,0,0,0,0,0
0,0,2048.3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5363.7037,4161.6021,0,0,0,3789.93365,7085.9264,0,5153.7788,4617.731,8440.925,0,0,38378.1244,0,0,0,0,0,2804.3138,4514.6421,0,3473.8083,2698.7423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108.198,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21306.7056,0,3796.3014,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2076.538,0,0,0,0,2986.7026,0,0,0,0,0,0,0,2645.4047,2546.3698,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40586.1037,32662.6228,13218.9141,50688.3789,44785.4139,10620.188,19657.9256,20002.7914,30746.6658,12736.6896,35827.405,14057.4103,32358.5911,2384.8931,39449.7209,9524.7764,52492.7504,27032.2188,0,11193.406,7823.0945,2308.808,3693.5226,6594.824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4609.5688,0,0,0,0,0,2071.8009,0,0,0,0,0,0,0,3593.5047,0,0,0,2276.1793,2507.4438,3823.8343,0
0,4745.1177,0,4598.9134,0,3156.4527,0,0,0,0,4978.0955,0,0,5252.9766,5197.4884,5760.5388,0,6677.1329,10888.1302,4037.7142,0,8877.2872,2955.8977,7416.4661
0,7660.1625,0,0,0,0,0,0,4440.7171,5693.9427,4629.3692,0,0,7027.3978,0,7323.6741,0,0,5714.5198,0,0,5451.1919,4252.7046,4225.693
0,2520.8599,0,0,0,0,0,0,0,3928.7611,7708.398,0,3033.2993,0,0,0,0,0,10926.2384,5355.1629,4212.9808,0,2193.0201,0
24990.1459,10819.7044,66930.1755,16848.8803,17444.538,23910.8214,20816.8709,21946.2252,30537.3889,15662.1123,8397.3429,20330.6079,24706.1506,10653.3426,18145.5771,3938.6242,51338.476,4673.503,5672.3349,12457.4522,38215.5054,30941.1551,36258.2986,15222.4342
4717.5847,6103.7727,0,2740.5118,0,2229.8714,3545.7861,2895.6159,5565.3371,7405.6805,3035.4931,0,0,3259.3963,0,2235.4833,6681.2206,0,2097.1331,2511.1159,0,4289.2088,4188.1798,3372.8563
0,5274.2112,0,0,0,0,0,3980.9815,0,2635.7718,0,0,0,2525.2589,0,2577.9468,0,0,0,2606.7245,0,0,3106.6014,2707.8621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231.6999,5909.5517,2764.177,2174.5368,0,0,0,3186.9443,3004.3849,7317.4035,0,0,0,4529.1143,3294.706,2600.7409,3121.4023,0,2205.4029,0,0,2404.5363,3828.0952,3397.7671
5199.7998,3773.264,0,6262.0257,4553.7361,5712.0035,8163.84,0,3757.2897,4264.3672,0,0,5833.2776,3330.6458,6048.2011,3712.5336,5175.2676,8181.9273,0,2857.2308,4021.8468,0,2474.2105,3052.9895
8323.7672,9985.5807,23473.2737,10266.9895,5997.4916,9945.4292,5798.8345,5434.9964,8596.5473,10056.1737,3096.0676,10398.9253,10528.7636,7007.9662,8563.518,4866.0956,10831.9162,9679.9782,5734.4032,9428.9087,12633.9466,4528.3087,5453.674,7855.6896
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368.6386,5580.75255,3121.758,0
6541.241,6006.4541,13742.8257,8258.2799,2161.3215,6223.7379,6406.1147,3870.8361,5181.9443,5464.4907,0,10486.2957,5676.3522,7049.2227,3397.4481,4753.5454,7439.9552,2916.2098,3242.7388,3919.9708,0,3654.3529,6630.3653,6433.354
0,0,6225.3147,0,0,0,0,0,2387.6258,3759.8322,0,5081.9486,0,3199.8527,0,0,0,0,0,2881.9446,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3311.5711,0,2222.687,0,3059.4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34085.0793,24162.5378,4702.3396,37738.4919,29846.5086,20754.2024,23710.7266,11982.1666,11415.6346,9251.1728,18756.0888,10184.4481,13223.0766,14984.3943,37469.1996,22767.7974,19795.4991,27263.7895,22349.363,55986.692,20046.4411,11916.4478,17532.2528,25244.1211
2933.3163,0,0,0,0,0,0,0,0,0,0,0,0,0,3026.9178,0,0,0,0,4455.2853,0,0,2792.0865,2161.4874
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3243.0067,2376.287,0,2531.3751,4301.4895,2484.7363,0,0,0,0,2823.668,2152.2593,0,0,2306.8726,2358.8589,0,0,0,14669.3286,0,0
6687.3629,2794.6991,12762.2606,3575.9533,2893.4523,5871.2418,0,6595.4742,7796.7245,4526.7076,0,4170.4988,6125.7975,2273.9478,3693.7565,0,11244.816,0,0,2670.4283,4183.3117,5972.719,6126.8615,3297.9867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6592.4368,0,0,0,3477.0162,13097.4695,4958.9549,5520.8317,5434.1123,2708.8972,2146.6145,0,18341.9122,2159.3586,0,2048.4936,3784.4316,2853.9074,5035.9934,2917.5377,4764.0786
0,0,0,0,0,7862.1265,0,0,0,0,0,0,0,5040.1127,0,0,0,0,8185.2417,0,0,2777.1339,0,2177.5032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3920.3365,0,18363.2286,0,0,28550.5871,0,5667.6267,0,4893.9459,0,3380.2716,0,0,0,0,2499.6519,0,2221.8214,0
5963.9127,11729.3203,0,6235.6496,0,3279.7691,0,0,0,5359.3089,0,6558.9368,6268.57,6269.8748,5836.7576,2648.0216,0,4762.0985,2603.4913,0,0,4651.7851,0,5596.0709
0,2483.1979,0,0,0,0,0,0,0,3088.7735,0,2586.2802,0,2920.6817,0,0,0,0,0,0,0,2584.4981,2074.8661,0
0,9740.6514,0,0,0,0,0,0,0,10500.8282,0,4685.3098,0,5102.5177,0,5748.639,0,3708.6195,8018.3607,2848.5377,5382.0586,2801.745,4410.8555,8097.0514
0,2787.7718,0,0,0,2886.9001,0,0,0,0,0,0,0,0,0,6008.7422,0,0,16072.3717,10937.6809,6447.3375,4867.5582,2965.4065,6991.2096
8022.3456,4623.4994,8519.3213,8631.763,7053.9677,7364.5761,11881.3066,10196.6873,5764.2218,5795.1329,10049.5448,7931.1957,8283.3886,5086.8319,8226.4466,5324.7248,6994.067,8482.0457,2395.7044,4147.0073,4575.2523,0,3889.0464,4252.8899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7312.9594,6556.7618,11946.0386,7781.8236,27677.9497,4502.5905,0,13737.2394,0,18488.4771,12585.5129,13214.1786,9962.3154,5685.3118,6415.207,8757.3854,7926.3041,7346.532,0,0,4571.0127,0,3690.7487,4398.8064
0,0,0,4886.8964,0,0,0,2468.362,8497.16,0,0,4176.4058,0,0,0,26461.5285,0,0,0,0,4143.4283,0,2563.3257,3357.2153
0,0,0,3569.1151,0,4032.5587,0,3633.7902,0,0,3123.2368,4128.7552,3657.5007,2494.6157,0,0,3602.0649,0,0,0,3884.7516,0,2831.6836,2429.5464
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2312.0237,0
0,0,0,0,0,2131.5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5298.799,0,0,0,2078.3162,0,0,0,0,0,0,3070.1021,4731.9373,0,2148.218,2921.1929,0,0,0,4714.8598,0,2159.1333,3879.2039
38730.6582,17203.4393,57996.3339,23693.2217,15268.7957,33581.3605,20155.1446,30835.1235,33680.9858,14498.8007,15856.6043,36709.5873,37238.2431,14305.0922,23723.9141,6204.6314,75427.9833,11561.0405,12772.2807,10612.1532,39812.3168,20533.961,28533.8931,25016.3141
0,4693.7931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2456.938,0,0,0,0,0,0,2986.9848,0,0,0,0,0,0,2216.1361,0
0,3589.516,2383.9686,3316.278,0,0,3321.1765,2840.3242,0,4013.8482,2486.5209,2223.1746,3597.414,2768.4019,0,0,2885.8643,11284.2474,0,2372.0266,5255.1227,0,2115.5253,2328.3669
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154.28245,5260.31285,9231.7474,5552.7309,5017.6689,2882.9743
5611.1847,4629.7424,7565.2156,6746.5413,6466.3571,7425.4863,9462.5818,9645.9982,5456.1268,5498.3516,11366.8601,6547.8469,7642.574,5356.7683,6952.9166,5274.4888,7059.0996,10221.9819,0,3139.1869,3961.6134,0,2843.5165,3331.7549
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010.6455,6952.4714,0,6144.4213,0,5298.8926,0,11199.1916,0,0,17825.3097,0,0,4685.9984,0,0,9542.5744,6746.5775,3176.8337,5775.6317,5766.4622,17085.0862,4214.7319,4774.4413
3499.2786,0,3661.9033,2785.4932,2360.5844,3204.0654,4835.8064,3986.4079,2206.4777,3075.3998,3925.217,0,4514.5158,2184.0211,5851.4583,2368.5056,3873.6911,4581.8182,0,0,2305.2805,0,0,0
2370.3283,0,0,0,0,0,0,0,0,2051.0967,3286.1365,0,2898.6432,0,0,0,4805.7024,0,0,0,0,0,2265.7917,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738.232,0,0,0,0,3091.4609,0,0,0,6238.036,0,0,0,2441.6273,0,0,2317.3351,0,0,0,0,0,0,0
6377.9319,10004.7179,0,4676.6207,0,4942.2964,0,7001.9937,5317.3372,15101.6259,0,0,0,8154.3828,3613.5522,3550.634,4127.7043,4326.4957,2293.3097,2063.0355,2941.9178,4042.3403,3756.673,3079.6867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2651.1063,0,0,0,0,0,0,0,0,0,2650.058,0,0,0,0,0,0
0,0,0,2510.1654,0,2701.7316,0,0,0,0,0,2466.6107,0,6531.591,0,0,0,0,0,3196.1394,2033.7229,0,0,0
0,0,10239.8496,7651.3865,0,0,16804.9913,0,0,3259.323,0,67186.9144,0,19352.5666,0,6362.2247,0,12027.1439,5827.4058,0,0,2327.3768,3898.9051,0
0,0,2771.7656,2122.8948,0,0,2292.1054,0,0,0,0,2033.8226,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191.0528,7413.0961,2178.206,0,0,0,0,0,0,6288.904,0,5183.9466,0,3011.2068,0,6889.7657,2247.2799,5123.4232,2467.4846,0,2051.6547,8687.641,3228.9912,4288.3072
2500.1979,0,5045.7221,0,0,0,0,4692.2335,2255.9051,0,0,0,4302.2467,0,0,0,2851.2541,0,0,0,0,6505.6358,5249.9034,0
2175.9593,0,4704.8071,0,0,0,0,0,2263.8186,0,0,2383.1727,0,0,0,0,0,0,0,0,3114.8138,3453.7801,3330.3892,0
0,6918.9273,0,0,0,0,0,0,0,0,0,0,0,8443.2045,0,0,0,0,10776.4832,6738.0448,4906.9282,11471.9961,7238.0534,10662.7574
8087.1211,4268.2612,0,9626.7263,5652.7064,5750.7326,8716.2003,7101.3816,6645.7994,6166.7662,9244.0874,0,7522.2992,5763.7409,8457.2126,3565.9593,0,0,2196.3904,4200.1822,5359.6831,2147.9834,4468.8704,5501.3876
3609.7305,4347.8113,4579.3849,4889.2942,2396.3753,9009.5027,0,4001.4113,3444.6413,3584.9329,2407.5863,4473.8437,6601.3928,4569.0962,6182.2227,4599.5099,4074.6395,0,4116.1712,10026.3491,5958.9231,5511.0879,7145.5144,7106.681
3865.7944,2080.2608,2431.1455,2908.2262,2023.1445,3088.7829,0,3700.3725,2122.9726,2796.1204,3984.3542,0,0,0,3334.7038,0,2353.8201,3484.2407,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001.7697,0,0
2465.9513,0,2086.925,2837.335,2875.0707,2673.6959,0,3732.7211,0,0,0,0,3085.0667,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8217.8146,8517.1521,6910.7385,7607.7649,5888.7419,0
4163.1583,4746.5584,0,0,0,12059.3902,0,0,0,0,0,0,20972.0515,3361.211,0,0,0,0,5261.0176,7299.6055,7737.1411,4927.3279,8714.4778,6624.3821
0,4604.4223,0,0,0,0,0,0,0,2846.3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138.5278,3826.1974,6470.4327,5476.6943,6968.8531,5963.9922,6316.6248,8951.1776,5833.8828,5202.2015,8904.3093,6377.4498,7280.0248,3406.0313,5603.2864,5276.3195,4909.2044,6517.4318,0,4187.575,5601.9982,0,3347.1827,3701.3058
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252.5685,0,2374.2494,2601.7728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12719.0466,0,12440.806,14143.0703,11891.031,10505.8659,11983.6891,17718.4494,14690.1442,9365.7367,12982.4577,14418.5908,18797.1115,9453.799,10986.1095,22263.1233,15188.8975,10679.8415,2428.1973,7415.8621,8404.387,4776.4825,8862.6825,7281.7432
5565.5721,3045.9675,7194.5512,6302.2114,5741.3436,5218.1593,7206.4683,7601.996,3681.2758,4678.5782,6257.0446,5616.8005,6271.6897,3617.2825,0,3427.0226,5280.7814,5373.1814,0,3106.4172,3319.7422,0,2160.2412,3043.4574
5059.0953,3814.96,0,0,0,0,0,0,0,8361.9378,0,0,0,8391.2567,0,0,0,0,0,0,2666.3927,2371.7146,3367.5997,3808.1696
6636.1771,6995.4799,10915.6945,7341.6603,9053.9176,6319.7758,9663.4813,10875.8571,7762.0102,9457.7324,12611.1058,13294.8741,11550.4908,8193.3242,8564.6541,6781.6446,9145.3786,7788.7786,0,5800.649,5943.6449,0,4180.2204,6262.27695
5940.4159,3705.2154,19184.1248,3015.2846,0,7356.2591,7826.0303,5129.9402,2697.5018,9236.0761,22476.3076,10723.6713,9533.1611,8366.4143,6529.8906,8686.0787,11636.0587,0,6996.0323,14196.9475,5135.6296,6435.3185,5231.2107,4661.8308
2842.0697,0,0,3615.1178,0,0,4755.4171,0,2711.5846,2591.693,0,0,0,0,0,0,0,0,0,0,2092.6215,0,0,0
5358.9024,4780.0904,10836.606,4049.59,3493.1852,4868.2364,6001.8932,3131.3099,6504.2923,5057.2566,0,4886.2289,4779.0088,4891.2666,6240.6079,0,7415.4243,0,0,6438.915,6827.2189,6345.5692,8064.1688,4585.562
0,0,0,0,0,0,0,0,0,8104.7319,9807.2469,0,0,3808.7638,6395.9849,8047.8182,0,0,4382.1697,30431.0941,3230.5227,0,3638.6315,3561.236
7116.636,4774.5438,5464.122,5556.7993,4606.2703,5685.0575,6882.8572,6170.2957,5117.3142,6931.6799,5440.6917,3572.7106,5649.0862,5000.7031,5731.2562,4106.4536,5548.0557,5448.6886,2362.1923,2450.9925,3525.4714,0,3429.5505,4368.1989
4245.9282,4107.096,6306.0896,5135.42265,6513.3642,5812.437,7907.9468,5453.3349,0,3618.5521,7330.787,5950.3877,7577.1609,4338.1533,4248.83325,0,5044.4838,8324.8195,2979.2783,2846.3076,3980.6758,0,3034.4171,3661.5535
21850.7335,26466.1416,88218.9115,28303.436,24761.687,20948.7716,22757.3996,46108.8202,44207.423,62788.7371,20629.4699,67605.0914,79938.033,39261.8883,20882.2384,43154.7691,59827.0892,52339.8321,7558.5437,14508.7301,16703.0594,16335.3015,31701.7415,20598.4811
2035.2548,2958.2295,0,0,0,0,0,0,0,5183.1302,0,0,0,0,0,2556.9221,2567.8243,0,2817.5929,0,0,2937.2426,2356.1815,2368.3815
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6567.6908,2685.3507,18984.2077,5860.7678,4668.9225,8943.5874,9907.9143,7321.4059,8368.3954,9036.8687,5116.063,5762.1381,5382.3612,5492.4778,8193.8687,3783.6561,12114.1143,0,7673.6279,3974.72355,9214.49075,8637.6189,0,10131.2742
6007.8895,7713.3239,5740.1533,0,14316.9141,6099.9413,0,8493.2886,4761.8482,7794.6963,0,7642.9226,0,7276.7319,8840.2332,19227.4915,5796.1773,29995.3507,45955.3392,19052.342,42596.5853,12515.4082,15855.7522,16167.9678
0,0,0,0,0,0,0,0,0,0,0,0,0,2567.8681,0,0,0,0,4432.228,0,3431.2115,2275.923,2601.2359,2597.3254
3589.2717,7521.448,0,4245.3234,0,8657.6899,0,16213.5029,0,7127.0493,0,4407.0243,4407.5823,7290.909,7133.498,9140.8967,0,2716.762,29579.4004,5601.9522,8029.4517,8287.7586,14629.5344,3996.2994
0,0,0,0,0,0,0,0,0,0,0,0,0,4717.8643,0,0,0,0,4573.39035,6373.4514,3857.27285,5953.8765,3924.5076,5280.3267
74012.487,70390.4966,29041.6038,110838.1232,90275.4373,48429.2304,74271.5642,67817.295,59246.4784,27776.3254,56737.0753,52536.7015,79211.489,30459.523,124973.1231,40532.2512,71206.2198,69733.5635,31511.0313,67038.5663,31601.851,29675.1487,52566.5577,50257.0746
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18062.5252,12176.0783,8602.7344,10698.198,5924.5954,6037.7568,6359.379,9740.3786,9425.9617,26729.1982,0,0,4597.4045,12926.5101,10036.8979,10006.3877,12187.0297,4911.6511,4582.6626,2805.1785,2890.8702,10172.5784,6872.171,9860.7666
0,0,0,0,0,0,0,0,0,0,0,2267.9458,0,0,0,0,2470.3574,0,0,0,0,0,0,2393.3297
0,9454.6023,3101.9106,0,3222.3044,3417.3619,0,0,0,5561.6893,3321.6976,14691.6604,3725.2979,4387.3177,0,3975.6075,7535.8619,0,0,2777.7491,2041.464,12600.6311,2612.0317,3634.9188
6702.1068,8424.6888,12696.2285,8280.0601,20200.4254,5366.7656,7035.9991,13663.7266,11269.4088,14513.232,15063.0856,19401.7334,13449.4226,7308.9099,15226.665,12244.4962,9439.5856,7434.5295,2364.5903,2715.79,7346.4095,5513.1932,5001.8876,7560.3212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4902.4857,0,0,0,0
19184.8684,11309.5151,22108.4808,18434.7738,19039.0009,15894.6218,23383.4184,24141.1371,19722.1172,17392.9498,24536.5354,23000.0463,19516.0719,9386.0958,16473.2284,12903.6394,21681.8423,16208.3557,3114.066,7912.1867,12305.3326,2590.0562,8440.8595,10502.1993
0,0,2633.6957,0,0,2405.6762,3080.5143,0,0,0,0,2218.9788,2996.1668,3931.675,0,0,3079.2994,0,4322.8391,2694.4746,2474.3401,6748.9674,2328.3673,3449.8497
3404.994,5577.8087,0,0,0,3800.8672,0,0,0,2993.787,0,0,2759.7768,3467.0751,2544.2081,0,2464.8902,2042.5627,4066.7324,0,0,5248.8928,0,3250.8887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,20298.4161,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2336.613,0,4871.4842,0,0,4392.6909,6687.4338,10143.7893,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773.5011,0,7951.8021,0,0,5229.1728,0,7203.4923,4934.1831,6597.2509,0,3817.6111,0,5170.5156,0,0,15621.3605,0,2053.4295,10638.4904,6712.405,7242.8307,12613.5203,9555.6038
0,0,6179.6121,5139.2451,0,4300.9108,6351.4791,7081.5041,5503.0571,5981.3419,0,5830.8169,0,5179.5421,0,5047.051,0,6254.6351,0,3116.415,0,0,2592.3394,0
0,4618.8172,2126.9788,2526.4173,0,2942.8607,0,2623.3272,0,3185.8868,0,3946.8568,0,2890.4547,5102.5835,2582.4604,0,0,3261.4632,0,0,0,2412.9219,2570.3408
7836.6233,4704.5743,13079.3388,10143.768,33032.914,5893.6445,7452.9448,19118.9052,10811.8566,15578.6458,13442.6429,16991.9053,10418.3299,5536.4657,8254.1784,10132.6281,9318.5731,9966.5598,0,2689.8473,5429.008,0,3935.6907,4419.9693
0,0,0,0,0,0,0,0,3250.5855,0,0,0,0,0,0,0,0,0,0,0,0,0,2548.394,7652.3311
0,7070.0317,2967.0686,0,0,0,0,0,4057.0121,8796.8917,0,0,0,2736.8222,0,4963.1363,3592.1294,0,0,0,0,2590.793,0,2123.9964
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2125.5079,0,0,2195.7074,5214.2658,4916.5276,2801.7203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2432.3667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320.233,5524.119,0,4621.7594,0,5537.9717,0,3307.5236,0,0,0,4350.8669,2847.8397,6924.3345,3646.733,3646.4658,0,5241.6502,2171.631,0,0,3294.703,0,3464.1665
2107.381,0,0,2645.82,0,2173.3629,3113.3778,2801.0069,0,0,2506.6429,2365.7974,0,0,2214.7729,0,2262.539,2880.1836,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2377.1598,5553.6473,5025.1651,2590.1825,2622.2403,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3974.0524,0,0,0,3760.6891,2219.1007,0,0
5823.6543,6829.8206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8530.9199,7957.748,5763.32495,2839.718,10485.5089
0,0,0,0,0,0,0,0,0,0,0,0,0,9836.0938,7099.9694,5772.3119,0,0,9546.4878,4554.0496,19060.5678,7145.1023,0,2772.4251
0,0,0,3554.5283,0,0,0,0,0,0,0,0,0,2767.1013,0,0,0,0,2647.6545,2467.0588,0,9029.3747,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2546.3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2543.5645,0,0,0,0,0,0,0,0,0,10943.5424,0,4211.2751,0,0,3256.5098,2423.0631,0,0
0,2391.8701,9835.1216,0,0,0,0,0,0,6876.5985,0,6282.1815,4830.903,4884.009,0,0,8363.3242,0,2336.6136,4169.673,3878.8947,7932.6141,0,3903.2485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531.6312,2342.1546,0,3827.304,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57756.5331,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788.3762,0,0
0,0,0,0,0,0,0,0,0,2319.1858,0,3030.8493,0,2376.4649,2622.3951,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632.0675,2738.2282,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
